SWD		SHLD		FIR		FSW		FSH		ICE		ISW		ISH		WND		WSW		WSH		ETH		ESW		ESH		ATK		DEF		MRP		Sword/Shield		Draw
4.060000	3.600000	2.000000	1.000000	1.000000	1.850000	1.000000	0.850000	1.890000	1.080000	0.810000	1.920000	0.980000	0.940000	1.980000	1.630000	1.390000	1.127778	0.000000
3.750000	3.730000	1.880000	1.030000	0.850000	1.630000	0.770000	0.860000	1.720000	0.990000	0.730000	2.250000	0.960000	1.290000	2.040000	1.770000	1.190000	1.005362	0.004977
4.040000	3.580000	1.900000	1.080000	0.820000	1.970000	0.990000	0.980000	1.990000	1.100000	0.890000	1.760000	0.870000	0.890000	2.020000	1.660000	1.320000	1.128492	0.000000
3.720000	4.010000	1.800000	0.800000	1.000000	2.280000	1.190000	1.090000	1.830000	0.760000	1.070000	1.820000	0.970000	0.850000	1.870000	1.690000	1.440000	0.927681	0.000000
3.590000	4.150000	1.940000	0.830000	1.110000	1.880000	0.960000	0.920000	1.920000	0.870000	1.050000	2.000000	0.930000	1.070000	2.100000	1.690000	1.210000	0.865060	0.000000
3.650000	3.930000	1.740000	0.780000	0.960000	2.110000	1.030000	1.080000	1.800000	0.880000	0.920000	1.930000	0.960000	0.970000	1.760000	1.990000	1.250000	0.928753	0.009940
3.670000	4.000000	1.940000	0.960000	0.980000	1.850000	0.790000	1.060000	2.010000	1.040000	0.970000	1.870000	0.880000	0.990000	1.920000	1.930000	1.150000	0.917500	0.000000
3.690000	3.960000	2.110000	0.930000	1.180000	1.670000	0.800000	0.870000	1.900000	0.980000	0.920000	1.970000	0.980000	0.990000	1.830000	1.700000	1.470000	0.931818	0.004981
3.610000	4.100000	1.980000	0.970000	1.010000	1.900000	0.940000	0.960000	1.890000	0.880000	1.010000	1.940000	0.820000	1.120000	1.730000	1.990000	1.280000	0.880488	0.000000
3.730000	3.970000	1.890000	1.040000	0.850000	1.930000	0.840000	1.090000	1.860000	0.810000	1.050000	2.020000	1.040000	0.980000	1.820000	1.700000	1.480000	0.939547	0.004980
3.700000	3.960000	1.740000	0.910000	0.830000	1.850000	0.840000	1.010000	1.890000	0.920000	0.970000	2.180000	1.030000	1.150000	1.810000	1.970000	1.220000	0.934343	0.009956
3.520000	4.150000	2.060000	0.870000	1.190000	1.760000	0.840000	0.920000	1.950000	0.940000	1.010000	1.900000	0.870000	1.030000	2.040000	1.680000	1.280000	0.848193	0.000000
3.400000	4.200000	1.890000	0.850000	1.040000	1.950000	0.810000	1.140000	1.870000	0.770000	1.100000	1.890000	0.970000	0.920000	1.830000	1.840000	1.330000	0.809524	0.014928
3.780000	3.860000	1.730000	0.860000	0.870000	1.820000	0.890000	0.930000	2.130000	1.030000	1.100000	1.960000	1.000000	0.960000	1.960000	1.690000	1.350000	0.979275	0.000000
